1496343138.382953	0.829272	-9.721620	0.158734	-0.006034	0.009358	-0.003560	41.150700	4.915678	90.734322	
1496343138.388654	0.807900	-9.755691	0.140344	-0.004450	0.008179	-0.005228	41.153248	4.917177	90.733231	
1496343138.393911	0.813451	-9.738674	0.185231	-0.005736	0.008679	-0.003646	41.155567	4.918942	90.732948	
1496343138.399130	0.787017	-9.766950	0.221053	-0.008460	0.007745	-0.006181	41.157848	4.919880	90.731461	
1496343138.404305	0.774761	-9.838098	0.183305	-0.008051	0.006035	-0.006991	41.159679	4.922138	90.729805	
1496343138.409594	0.813670	-9.836266	0.198156	-0.006605	0.006500	-0.008016	41.161564	4.923854	90.728416	
1496343138.415063	0.780351	-9.835132	0.262668	-0.006837	0.005599	-0.007195	41.163170	4.926178	90.727135	
1496343138.420269	0.779901	-9.875784	0.244461	-0.004746	0.004938	-0.008616	41.164536	4.928427	90.726067	
1496343138.420398	0.782657	-9.877996	0.227851	-0.005177	0.005202	-0.008981	41.165855	4.931315	90.725349	
1496343138.430797	0.779405	-9.882173	0.187978	-0.003136	0.003754	-0.009377	41.167290	4.933335	90.725060	
1496343138.435956	0.804201	-9.866882	0.288516	-0.001898	0.001831	-0.011646	41.167870	4.936856	90.725105	
1496343138.436028	0.778603	-9.874353	0.261609	-0.001546	-0.002925	-0.016299	41.167694	4.940480	90.725182	
1496343138.441113	0.799420	-9.829001	0.325967	-0.001784	-0.004451	-0.018430	41.166462	4.945884	90.725578	
1496343138.451300	0.842457	-9.824763	0.304369	-0.000409	-0.006159	-0.022315	41.165001	4.951774	90.725525	
1496343138.451353	0.838973	-9.816828	0.292410	0.000219	-0.006033	-0.021102	41.163349	4.958189	90.726265	
1496343138.456474	0.849478	-9.804114	0.231450	-0.000386	-0.007635	-0.022728	41.161301	4.964532	90.726860	
1496343138.461636	0.873388	-9.807083	0.266623	-0.000376	-0.008238	-0.026447	41.158813	4.971868	90.726578	
1496343138.466798	0.855729	-9.836006	0.248441	-0.002255	-0.009935	-0.028172	41.156170	4.979754	90.726753	
1496343138.471893	0.859485	-9.823282	0.276651	-0.003692	-0.013367	-0.030051	41.152626	4.988952	90.727348	
1496343138.477073	0.887164	-9.853377	0.272068	-0.001842	-0.015300	-0.034324	41.148563	4.998024	90.726402	
1496343138.482240	0.919585	-9.882729	0.185020	-0.003241	-0.013284	-0.033132	41.144337	5.007817	90.725517	
1496343138.487388	0.966460	-9.863269	0.233900	-0.003145	-0.011087	-0.033844	41.140846	5.017635	90.725189	
1496343138.492565	0.965103	-9.890797	0.207122	-0.005067	-0.009355	-0.030474	41.137791	5.027754	90.724442	
1496343138.497815	0.932860	-9.910843	0.208082	-0.000797	-0.007260	-0.028247	41.135193	5.036686	90.723488	
1496343138.502976	0.938946	-9.890364	0.187508	-0.003251	-0.003769	-0.025774	41.133667	5.044369	90.723587	
1496343138.508242	0.883121	-9.848693	0.236521	-0.001970	-0.002530	-0.024733	41.132572	5.052565	90.723969	
1496343138.513519	0.880689	-9.847758	0.228761	0.001321	0.001058	-0.024886	41.132462	5.060025	90.723747	
1496343138.518676	0.903828	-9.814442	0.185438	-0.000100	0.000064	-0.019425	41.132576	5.066152	90.724571	
1496343138.523860	0.947375	-9.790060	0.198295	0.000607	0.004568	-0.013474	41.132919	5.071610	90.725998	
1496343138.529043	0.932938	-9.733946	0.255960	0.002710	0.004988	-0.009430	41.134258	5.075186	90.727119	
1496343138.534166	0.956518	-9.719687	0.190310	-0.000233	0.010933	-0.004063	41.136581	5.077666	90.728210	
1496343138.539475	0.987226	-9.745717	0.135374	0.004354	0.012109	0.002683	41.139477	5.078164	90.729431	
1496343138.544766	1.042440	-9.712376	0.090995	-0.001081	0.016110	0.009545	41.143372	5.076194	90.730797	
1496343138.550121	1.033461	-9.691879	0.110485	0.001103	0.018574	0.015800	41.148357	5.073792	90.732651	
1496343138.555286	0.996159	-9.631428	0.166462	0.001910	0.021713	0.015175	41.153706	5.069291	90.733879	
1496343138.560432	1.000916	-9.665245	0.105159	0.000376	0.022237	0.016774	41.159870	5.065430	90.734116	
1496343138.565561	1.025565	-9.639999	0.103411	-0.001469	0.021847	0.017384	41.166008	5.060486	90.735443	
1496343138.571131	1.056873	-9.731379	0.059255	-0.003116	0.024345	0.014603	41.172482	5.056700	90.735069	
1496343138.571193	1.034907	-9.708652	0.098916	-0.006810	0.025175	0.015262	41.179237	5.052401	90.735428	
1496343138.581537	1.031602	-9.746988	0.163909	-0.006267	0.027386	0.011876	41.186798	5.049393	90.734253	
1496343138.581605	1.029304	-9.816849	0.032226	-0.006196	0.026469	0.010894	41.194523	5.046265	90.733284	
1496343138.586863	0.985109	-9.774528	0.140942	-0.004608	0.025967	0.008025	41.201660	5.044140	90.732513	
1496343138.592046	0.956403	-9.748436	0.174521	-0.007907	0.023996	0.004878	41.208626	5.042753	90.731537	
1496343138.597239	0.957862	-9.750441	0.204542	-0.008964	0.022742	0.006536	41.215477	5.041695	90.730766	
1496343138.602405	0.948851	-9.745321	0.179374	-0.008915	0.024546	0.005013	41.221878	5.040404	90.729492	
1496343138.607550	0.990989	-9.847963	0.099480	-0.007652	0.024674	0.007674	41.228786	5.038906	90.727348	
1496343138.612727	0.994255	-9.856691	0.144909	-0.007472	0.025445	0.010894	41.235783	5.036268	90.726913	
1496343138.617870	0.980519	-9.928864	0.109188	-0.006065	0.024076	0.010428	41.242912	5.034107	90.725273	
1496343138.623447	0.918088	-9.900311	0.220609	-0.000247	0.020190	0.010902	41.248848	5.031270	90.726250	
1496343138.628678	0.881790	-9.931286	0.146918	-0.001872	0.018835	0.004036	41.254425	5.029596	90.725929	
1496343138.633856	0.897451	-9.917957	0.082259	0.001262	0.013528	0.005156	41.259018	5.028630	90.726791	
1496343138.639095	0.886961	-9.756999	0.237811	0.002268	0.011620	-0.000904	41.262402	5.028196	90.728104	
1496343138.644230	0.943889	-9.766439	0.121376	0.000386	0.009441	-0.002438	41.265480	5.029221	90.728325	
1496343138.649361	0.949991	-9.754072	0.146619	0.002685	0.007991	-0.002122	41.267567	5.030063	90.730026	
1496343138.654493	0.954324	-9.728893	0.165382	-0.002120	0.010671	-0.004174	41.270008	5.031655	90.731384	
1496343138.659599	0.916289	-9.775113	0.159121	0.003681	0.011763	-0.000497	41.273190	5.032989	90.731827	
1496343138.664867	0.904507	-9.796281	0.157625	-0.000472	0.012347	-0.005446	41.276585	5.033880	90.732529	
1496343138.670056	0.886278	-9.774204	0.117493	0.000013	0.010970	-0.002918	41.279785	5.035528	90.733597	
1496343138.675231	0.893470	-9.727924	0.190829	-0.000828	0.011375	-0.006543	41.282711	5.037396	90.734756	
1496343138.675275	0.910484	-9.726313	0.071380	-0.004334	0.011338	-0.006315	41.285919	5.039738	90.734322	
1496343138.685594	0.893879	-9.718656	0.161111	-0.003896	0.009352	-0.004219	41.288681	5.041687	90.734741	
1496343138.685666	0.864433	-9.731995	0.199071	-0.003353	0.012684	-0.004681	41.291973	5.043653	90.732857	
1496343138.696293	0.888999	-9.725664	0.190457	-0.004827	0.010570	-0.004188	41.295048	5.044692	90.732216	
1496343138.696360	0.864398	-9.762692	0.181572	-0.007153	0.009833	-0.005795	41.297871	5.046856	90.732040	
1496343138.701483	0.889261	-9.786494	0.116579	-0.006000	0.008306	-0.006331	41.300266	5.048876	90.730766	
1496343138.706621	0.846571	-9.792051	0.137527	-0.002675	0.009036	-0.008773	41.302826	5.051317	90.729790	
1496343138.711810	0.897689	-9.774233	0.163828	-0.003490	0.007160	-0.010045	41.305012	5.054692	90.729431	
1496343138.716989	0.873373	-9.771170	0.203837	-0.000335	0.005093	-0.010829	41.306660	5.057776	90.729660	
1496343138.722409	0.871131	-9.820400	0.166402	-0.001007	0.006540	-0.013457	41.307999	5.061724	90.729599	
1496343138.727638	0.884292	-9.774239	0.173506	-0.000001	0.005507	-0.010849	41.309944	5.065454	90.730934	
1496343138.732852	0.860827	-9.774841	0.193208	0.001204	0.005631	-0.011693	41.311401	5.069435	90.731941	
1496343138.738081	0.858640	-9.756567	0.148195	0.000149	0.004815	-0.009824	41.312706	5.072318	90.732887	
1496343138.743398	0.860948	-9.786710	0.125169	-0.001482	0.005007	-0.008846	41.313927	5.075479	90.732864	
1496343138.748533	0.851466	-9.782938	0.224198	-0.003482	0.002392	-0.006650	41.315086	5.077634	90.733353	
1496343138.753662	0.878995	-9.785408	0.215607	-0.005095	0.004822	-0.005760	41.315525	5.079981	90.733116	
1496343138.758896	0.899573	-9.848310	0.173577	-0.006221	0.003273	-0.004712	41.316891	5.081379	90.731018	
1496343138.764103	0.899325	-9.833712	0.210526	-0.008536	0.004672	-0.000405	41.317631	5.082467	90.730598	
1496343138.769238	0.950268	-9.895494	0.115304	-0.004187	0.006638	-0.001256	41.319515	5.083570	90.729500	
1496343138.774753	0.899793	-9.822723	0.189946	-0.001400	0.005806	0.000490	41.320885	5.083459	90.729378	
1496343138.779979	0.937818	-9.798354	0.148493	-0.004789	0.008051	-0.002361	41.322727	5.084738	90.728386	
1496343138.785119	0.930399	-9.865374	0.107396	0.001314	0.006455	-0.001474	41.324821	5.085727	90.728897	
1496343138.785167	0.927124	-9.796144	0.167965	0.002929	0.005461	-0.005775	41.326405	5.087302	90.729538	
1496343138.790246	0.940403	-9.798302	0.182182	0.001902	0.002979	-0.007666	41.327480	5.089833	90.730507	
1496343138.800760	0.931416	-9.738271	0.193819	0.003345	0.003286	-0.009713	41.328125	5.092721	90.731949	
1496343138.800809	1.000779	-9.740508	0.187082	0.000617	0.003173	-0.010890	41.328953	5.096425	90.733444	
1496343138.805917	1.001785	-9.803540	0.113912	0.001772	0.003569	-0.011238	41.329758	5.100161	90.733971	
1496343138.811145	0.995658	-9.762847	0.131738	-0.000538	0.004293	-0.011266	41.330521	5.103853	90.734863	
1496343138.816300	0.947428	-9.805484	0.088742	-0.002950	0.003968	-0.010526	41.331863	5.107680	90.734383	
1496343138.821489	0.934815	-9.793665	0.184771	-0.004149	0.002687	-0.010483	41.332554	5.111239	90.734329	
1496343138.827272	0.947744	-9.779084	0.238117	-0.005861	0.002020	-0.012422	41.333099	5.115061	90.732590	
1496343138.832395	0.962260	-9.769096	0.151448	-0.009257	0.002423	-0.010693	41.333767	5.119020	90.731201	
1496343138.837722	1.005371	-9.777199	0.131491	-0.007669	0.004184	-0.009146	41.334290	5.122692	90.729790	
1496343138.842951	0.978859	-9.826903	0.093954	-0.007256	0.004468	-0.009549	41.335251	5.125939	90.727966	
1496343138.848145	1.009992	-9.849398	0.105276	-0.006014	0.005295	-0.006504	41.336834	5.128776	90.726158	
1496343138.853306	0.962582	-9.838897	0.190048	-0.004695	0.005546	-0.007938	41.338200	5.131269	90.724846	
1496343138.858696	0.942622	-9.851908	0.166686	-0.003614	0.006736	-0.008082	41.339909	5.134230	90.724327	
1496343138.863851	0.944527	-9.837757	0.185165	-0.002383	0.005201	-0.008566	41.341496	5.137453	90.724472	
1496343138.868999	0.956626	-9.833520	0.168101	-0.000920	0.005723	-0.007403	41.342857	5.139856	90.723999	
1496343138.874118	0.951414	-9.808655	0.188149	-0.001114	0.005068	-0.004963	41.344131	5.142478	90.724800	
1496343138.879260	0.925960	-9.768858	0.159377	-0.001375	0.004227	-0.006706	41.345371	5.144497	90.725029	
1496343138.884388	0.935215	-9.707138	0.264789	-0.002611	0.001742	-0.007156	41.346077	5.147136	90.725388	
1496343138.889473	0.974166	-9.739113	0.168141	-0.004537	-0.000917	-0.008334	41.346355	5.149543	90.724602	
1496343138.894601	0.981061	-9.838604	0.109735	-0.000934	-0.002137	-0.010803	41.345455	5.152979	90.724373	
1496343138.899790	0.955001	-9.886336	0.070913	-0.002954	-0.002244	-0.013101	41.344799	5.156729	90.722939	
1496343138.904954	0.985516	-9.802345	0.186274	-0.001381	-0.006426	-0.014192	41.343468	5.161497	90.724220	
1496343138.920265	0.943585	-9.845427	0.161912	-0.000648	-0.009805	-0.024448	41.341030	5.167713	90.723190	
1496343138.920325	0.976607	-9.871988	0.062882	0.002576	-0.012338	-0.027940	41.337738	5.175802	90.722839	
1496343138.920342	0.999837	-9.809118	0.097015	-0.000470	-0.012925	-0.028448	41.333927	5.184584	90.722939	
1496343138.925440	1.003240	-9.776818	0.139955	0.000539	-0.014443	-0.029671	41.329834	5.193896	90.723679	
1496343138.925511	0.990250	-9.738387	0.115691	0.003344	-0.012949	-0.028162	41.326008	5.203318	90.723885	
1496343138.935753	1.006150	-9.759003	0.119813	0.002139	-0.013820	-0.026532	41.322021	5.211313	90.724266	
1496343138.935818	1.002671	-9.731700	0.104989	-0.000184	-0.009968	-0.022130	41.318542	5.219276	90.724564	
1496343138.962205	1.009608	-9.746490	0.059834	0.000426	-0.007588	-0.020304	41.316032	5.226155	90.724617	
1496343138.962284	1.010678	-9.708211	0.099969	-0.000672	-0.006841	-0.014363	41.313702	5.231697	90.724503	
1496343138.962312	0.972920	-9.702211	0.097369	-0.001047	-0.003042	-0.011150	41.312252	5.236270	90.724258	
1496343138.962327	0.942452	-9.671748	0.113172	-0.001625	-0.001631	-0.008671	41.311699	5.239674	90.723869	
1496343138.962352	0.990582	-9.665140	0.109191	-0.002851	-0.001144	-0.005748	41.310890	5.242205	90.723663	
1496343138.967725	0.974858	-9.695283	0.068931	-0.002130	0.002210	-0.005290	41.311066	5.244617	90.722801	
1496343138.973135	0.976466	-9.676581	0.079876	-0.002830	0.001131	-0.002704	41.311317	5.246353	90.722458	
1496343138.978490	0.980397	-9.729143	0.085048	-0.000303	0.001948	-0.002887	41.311733	5.247790	90.722061	
1496343138.983902	0.949729	-9.726414	0.109648	-0.001120	0.001510	-0.004934	41.312119	5.249621	90.722000	
1496343138.989156	0.971636	-9.721361	0.121890	-0.001414	-0.001809	-0.006369	41.312027	5.251795	90.721664	
1496343138.994367	0.969948	-9.791296	0.084265	-0.001483	-0.002423	-0.010468	41.311367	5.255184	90.721321	
1496343138.999568	0.976195	-9.763873	0.111698	-0.002548	-0.002290	-0.011244	41.310524	5.258930	90.720657	
1496343139.004727	0.962607	-9.794948	0.109984	-0.002528	-0.004990	-0.015582	41.309288	5.263241	90.719917	
1496343139.004781	0.958700	-9.794245	0.097640	-0.003849	-0.005367	-0.017394	41.307705	5.268857	90.718842	
1496343139.015210	0.960561	-9.767031	0.157808	-0.002804	-0.007133	-0.019784	41.305786	5.274774	90.717987	
1496343139.020479	0.984308	-9.787372	0.125131	-0.004181	-0.006971	-0.022066	41.303677	5.281715	90.716614	
1496343139.025648	0.947427	-9.805138	0.165246	-0.002568	-0.006488	-0.021102	41.301460	5.288422	90.715866	
1496343139.025704	0.975310	-9.793159	0.196465	-0.004265	-0.006402	-0.020601	41.299698	5.295373	90.715103	
1496343139.030879	0.970292	-9.795071	0.164881	-0.004557	-0.007533	-0.020950	41.297375	5.301885	90.713951	
1496343139.041327	0.936754	-9.824074	0.199486	-0.004243	-0.008024	-0.020649	41.295116	5.308503	90.712921	
1496343139.046860	0.917568	-9.822111	0.196875	-0.004626	-0.007653	-0.020497	41.292664	5.314956	90.711388	
1496343139.046944	0.927606	-9.851937	0.222951	-0.005172	-0.010142	-0.022731	41.290321	5.321177	90.710747	
1496343139.052132	0.916882	-9.863473	0.216710	-0.004349	-0.009330	-0.021770	41.287247	5.328500	90.709412	
1496343139.057450	0.925996	-9.886158	0.238605	-0.004923	-0.010825	-0.025144	41.284481	5.335251	90.708580	
1496343139.062711	0.904452	-9.880693	0.224194	-0.004057	-0.013491	-0.024647	41.280823	5.343153	90.707260	
1496343139.068048	0.913364	-9.879764	0.220428	-0.002919	-0.014096	-0.027776	41.276848	5.350828	90.706573	
1496343139.073224	0.907694	-9.917435	0.242035	-0.001949	-0.015996	-0.027118	41.272449	5.359447	90.705627	
1496343139.078713	0.929142	-9.886825	0.214679	-0.000976	-0.015793	-0.026913	41.267910	5.367255	90.705666	
1496343139.084237	0.943107	-9.913320	0.224773	0.000528	-0.014954	-0.025221	41.263287	5.375585	90.705246	
1496343139.089827	0.981586	-9.872766	0.207008	0.003884	-0.013115	-0.022511	41.258911	5.382523	90.706345	
1496343139.089964	1.003225	-9.864157	0.211505	0.004775	-0.012055	-0.018397	41.255611	5.389037	90.707535	
1496343139.100447	1.000302	-9.807485	0.181033	0.005900	-0.010542	-0.014707	41.252045	5.394319	90.709259	
1496343139.100525	1.014410	-9.784864	0.168809	0.005064	-0.006620	-0.014423	41.249294	5.399178	90.710678	
1496343139.105644	1.015904	-9.772636	0.189763	0.005509	-0.006648	-0.012962	41.247311	5.403799	90.712608	
1496343139.116020	1.010473	-9.763802	0.146231	0.004683	-0.005937	-0.012415	41.245613	5.408011	90.714294	
1496343139.116113	1.013363	-9.748275	0.149358	0.003494	-0.006257	-0.013444	41.243759	5.412116	90.715790	
1496343139.121353	1.021287	-9.723716	0.136883	0.001911	-0.007163	-0.015640	41.241543	5.417157	90.716492	
1496343139.126780	1.026107	-9.709779	0.124459	-0.000540	-0.007244	-0.018459	41.239319	5.422822	90.716713	
1496343139.132001	0.998304	-9.741662	0.167336	0.000349	-0.008796	-0.020837	41.236908	5.429086	90.716652	
1496343139.137122	0.997660	-9.748728	0.159815	-0.001547	-0.009412	-0.022035	41.234211	5.435905	90.716621	
1496343139.142338	0.998259	-9.758614	0.121212	-0.002994	-0.008898	-0.021472	41.231686	5.443122	90.715965	
1496343139.147886	1.005861	-9.739576	0.094741	-0.003966	-0.007798	-0.019504	41.228966	5.449717	90.714943	
1496343139.153732	1.009889	-9.706833	0.108775	-0.004601	-0.006961	-0.019357	41.226677	5.456066	90.713730	
1496343139.159294	0.995852	-9.762919	0.118176	-0.003793	-0.007628	-0.017270	41.224766	5.462052	90.712234	
1496343139.164554	1.008831	-9.743062	0.138546	-0.003712	-0.007995	-0.016800	41.222034	5.467463	90.711159	
1496343139.169976	1.017003	-9.735884	0.139769	-0.000530	-0.008581	-0.014252	41.219830	5.472716	90.710663	
1496343139.175509	1.036160	-9.738413	0.096756	-0.001306	-0.007046	-0.011659	41.217579	5.477079	90.710388	
1496343139.175566	1.066712	-9.729365	0.122487	0.000347	-0.005452	-0.007049	41.215401	5.480520	90.709999	
1496343139.181196	1.090220	-9.714102	0.079697	0.000834	-0.002792	-0.005113	41.214115	5.482942	90.710556	
1496343139.186580	1.081203	-9.720591	0.072977	0.000515	-0.001632	-0.003372	41.213562	5.484947	90.710335	
1496343139.191917	1.056080	-9.685328	0.140966	-0.000195	-0.000259	-0.001289	41.212902	5.486071	90.710785	
1496343139.197174	1.055680	-9.742651	0.108208	-0.002580	0.000255	-0.000100	41.212833	5.487211	90.710495	
1496343139.202543	1.055258	-9.752442	0.108000	-0.002245	-0.000302	-0.001908	41.212673	5.487942	90.709999	
1496343139.208200	1.016502	-9.750738	0.097231	-0.005466	0.001423	-0.004663	41.212463	5.489745	90.708878	
1496343139.213817	1.010772	-9.749562	0.135653	-0.005128	0.000694	-0.006017	41.212784	5.492004	90.707664	
1496343139.219368	1.006388	-9.763538	0.132312	-0.004409	0.000007	-0.008014	41.212605	5.494619	90.706665	
1496343139.224626	0.971072	-9.788485	0.157090	-0.007766	-0.000507	-0.008376	41.212654	5.497837	90.704903	
1496343139.230531	0.973433	-9.767461	0.162560	-0.005593	-0.001125	-0.009863	41.212208	5.500940	90.703606	
1496343139.230632	1.007838	-9.780140	0.182940	-0.005079	-0.000325	-0.010284	41.211750	5.504676	90.701996	
1496343139.240942	0.983786	-9.791081	0.179049	-0.006147	-0.000726	-0.009379	41.211735	5.507815	90.701271	
1496343139.241041	1.011193	-9.786146	0.185487	-0.003509	-0.000233	-0.006460	41.211300	5.511000	90.699913	
1496343139.246537	1.017643	-9.807924	0.166890	-0.002322	0.001056	-0.004025	41.211208	5.512900	90.699722	
1496343139.251782	1.046320	-9.809422	0.188852	-0.000443	0.000684	-0.001294	41.211288	5.514311	90.699898	
1496343139.262402	1.042038	-9.836251	0.153139	0.000732	0.000204	-0.000237	41.211193	5.514830	90.700233	
1496343139.262580	1.039881	-9.821929	0.151590	0.004362	0.000330	0.001802	41.211121	5.515416	90.701279	
1496343139.267874	1.039037	-9.805151	0.130481	0.003874	0.001340	0.002491	41.211155	5.515431	90.702736	
1496343139.273126	1.015595	-9.793535	0.144147	0.003563	0.000884	0.004038	41.211193	5.515333	90.703995	
1496343139.278726	1.005178	-9.767115	0.159343	0.005057	0.001007	0.005000	41.211555	5.514691	90.705353	
1496343139.284397	1.013032	-9.771040	0.116435	0.002209	0.001227	0.004588	41.211643	5.514046	90.706863	
1496343139.289791	0.990068	-9.706254	0.148105	0.002839	0.001309	0.005582	41.211926	5.513272	90.707520	
1496343139.289896	1.014192	-9.718410	0.122372	0.002456	-0.000835	0.003781	41.211708	5.512558	90.708672	
1496343139.300268	1.017944	-9.709624	0.137330	0.000053	0.001173	0.001967	41.211418	5.512379	90.709297	
1496343139.305754	1.007910	-9.715856	0.105634	-0.002476	-0.000177	-0.000886	41.211285	5.512863	90.709167	
1496343139.311710	0.996329	-9.727603	0.095738	-0.002316	-0.003301	-0.005120	41.210987	5.514391	90.708710	
1496343139.311854	1.001010	-9.729132	0.128233	-0.002807	-0.004786	-0.009591	41.209656	5.516987	90.708069	
1496343139.317270	0.976582	-9.739645	0.144252	-0.004026	-0.009160	-0.015349	41.207478	5.521304	90.706871	
1496343139.322681	0.962968	-9.787276	0.156002	-0.003297	-0.014173	-0.021965	41.203987	5.527709	90.705681	
1496343139.328132	1.006401	-9.754070	0.154708	-0.002708	-0.015646	-0.026058	41.199535	5.535013	90.705032	
1496343139.333694	1.011147	-9.790762	0.178555	-0.002998	-0.021491	-0.029445	41.194187	5.543773	90.703743	
1496343139.339005	1.010273	-9.753173	0.171468	-0.001957	-0.023029	-0.030816	41.187813	5.553133	90.703163	
1496343139.344632	0.981298	-9.723477	0.144238	-0.000713	-0.025574	-0.031453	41.180565	5.562761	90.702278	
1496343139.350394	1.017174	-9.800049	0.144077	0.000045	-0.025410	-0.032090	41.173103	5.572470	90.701942	
1496343139.350685	1.026500	-9.810963	0.145036	-0.000233	-0.025457	-0.032025	41.165813	5.582436	90.701576	
1496343139.361527	1.020306	-9.856607	0.200581	0.001119	-0.024495	-0.030704	41.158504	5.592360	90.701294	
1496343139.361634	1.042227	-9.793716	0.238810	0.001231	-0.024337	-0.028704	41.151443	5.601577	90.700974	
